App_app,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Size_MB,Update_Year,Update_Month,Android_Version,App_clean,App_len,App_lower,App_no_S,Revenue,App_rev,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity,review_text,sentiment_compound,sentiment_subjectivity,App_rev_clean,Category_translated,Last_Updated_Date,Month_Year,task1_last_update_jan,task1_size_ge_10MB,task1_avg_rating_ge_4,task1_eligible,task2_eligible,task3_installs_ge_10k,task3_revenue_ge_10k,task3_android_gt_4,task3_size_gt_15,task3_content_everyone,task3_app_len_le_30,task3_eligible,task4_reviews_gt_500,task4_app_not_start_xyz,task4_app_no_S,task4_cat_starts_with_ECB,task4_eligible,task5_rating_gt_3_5,task5_reviews_gt_500,task5_app_no_S,task5_subjectivity_gt_0_5,task5_installs_gt_50k,task5_cat_in_list,task5_eligible,task6_avg_rating_ge_4_2,task6_app_no_digits,task6_cat_start_T_or_P,task6_reviews_gt_1000,task6_size_between_20_80,task6_eligible
Amazon Kindle,BOOKS_AND_REFERENCE,4.2,814080,Varies with device,100000000,Free,0.0,Teen,Books & Reference,2018-07-27,Varies with device,Varies with device,,2018.0,7.0,,Amazon Kindle,13,amazon kindle,True,0.0,Amazon Kindle,I count freeze crash nearly every use. I probably delete trial period.,Positive,0.1,0.4,I count freeze crash nearly every use. I probably delete trial period.,-0.3612,0.4,Amazon Kindle,BOOKS_AND_REFERENCE,2018-07-27,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
Amazon Kindle,BOOKS_AND_REFERENCE,4.2,814080,Varies with device,100000000,Free,0.0,Teen,Books & Reference,2018-07-27,Varies with device,Varies with device,,2018.0,7.0,,Amazon Kindle,13,amazon kindle,True,0.0,Amazon Kindle,"Since yesterday's ""update"" longer works. UPDATE ***you quite clear company arrogant listen customers",Positive,0.1,0.3833333333333333,"Since yesterday's ""update"" longer works. UPDATE ***you quite clear company arrogant listen customers",-0.1458,0.3833333333333333,Amazon Kindle,BOOKS_AND_REFERENCE,2018-07-27,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
Amazon Kindle,BOOKS_AND_REFERENCE,4.2,814080,Varies with device,100000000,Free,0.0,Teen,Books & Reference,2018-07-27,Varies with device,Varies with device,,2018.0,7.0,,Amazon Kindle,13,amazon kindle,True,0.0,Amazon Kindle,"Stop forcing phone app. Keep uninstalling principle, let phone way I want to, I'll serve & right dont. I hope EU sues billion dollars.",Positive,0.2857142857142857,0.5357142857142857,"Stop forcing phone app. Keep uninstalling principle, let phone way I want to, I'll serve & right dont. I hope EU sues billion dollars.",-0.5116,0.5357142857142857,Amazon Kindle,BOOKS_AND_REFERENCE,2018-07-27,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
Amazon Kindle,BOOKS_AND_REFERENCE,4.2,814080,Varies with device,100000000,Free,0.0,Teen,Books & Reference,2018-07-27,Varies with device,Varies with device,,2018.0,7.0,,Amazon Kindle,13,amazon kindle,True,0.0,Amazon Kindle,,,,,nan,0.0,0.0,Amazon Kindle,BOOKS_AND_REFERENCE,2018-07-27,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
Amazon Kindle,BOOKS_AND_REFERENCE,4.2,814080,Varies with device,100000000,Free,0.0,Teen,Books & Reference,2018-07-27,Varies with device,Varies with device,,2018.0,7.0,,Amazon Kindle,13,amazon kindle,True,0.0,Amazon Kindle,"July - yet another update drives crazy. Again I go Amazon main kindle unlimited look books. The links show related books I might find interesting connect. I also To go main return books agrivating. I liked version new update. Also store shows current best sellers I intreset read. Very frustrating. Since last updates gone directly kindle store search new books, also allow read free kindle unlimited without going amazon app. I also go full return borrowed books. Its much hassle I deal sadly addicted reading. This makes much harder find books genre.",Positive,0.1186700336700336,0.4718013468013468,"July - yet another update drives crazy. Again I go Amazon main kindle unlimited look books. The links show related books I might find interesting connect. I also To go main return books agrivating. I liked version new update. Also store shows current best sellers I intreset read. Very frustrating. Since last updates gone directly kindle store search new books, also allow read free kindle unlimited without going amazon app. I also go full return borrowed books. Its much hassle I deal sadly addicted reading. This makes much harder find books genre.",0.771,0.4718013468013468,Amazon Kindle,BOOKS_AND_REFERENCE,2018-07-27,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
Amazon Kindle,BOOKS_AND_REFERENCE,4.2,814080,Varies with device,100000000,Free,0.0,Teen,Books & Reference,2018-07-27,Varies with device,Varies with device,,2018.0,7.0,,Amazon Kindle,13,amazon kindle,True,0.0,Amazon Kindle,"I logged Amazon order app. I read books device I access internet, like plane.",Neutral,0.0,0.0,"I logged Amazon order app. I read books device I access internet, like plane.",0.4939,0.0,Amazon Kindle,BOOKS_AND_REFERENCE,2018-07-27,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
Amazon Kindle,BOOKS_AND_REFERENCE,4.2,814080,Varies with device,100000000,Free,0.0,Teen,Books & Reference,2018-07-27,Varies with device,Varies with device,,2018.0,7.0,,Amazon Kindle,13,amazon kindle,True,0.0,Amazon Kindle,Amazing killer think book 13 reasons delete book book leads many people's DEAD I request manager kindel remove book,Positive,0.3,0.6,Amazing killer think book 13 reasons delete book book leads many people's DEAD I request manager kindel remove book,-0.7603,0.6,Amazon Kindle,BOOKS_AND_REFERENCE,2018-07-27,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
Amazon Kindle,BOOKS_AND_REFERENCE,4.2,814080,Varies with device,100000000,Free,0.0,Teen,Books & Reference,2018-07-27,Varies with device,Varies with device,,2018.0,7.0,,Amazon Kindle,13,amazon kindle,True,0.0,Amazon Kindle,Can't activate new verizon Galaxy J5 6.01. Tells I internet connection.,Positive,0.1363636363636363,0.4545454545454545,Can't activate new verizon Galaxy J5 6.01. Tells I internet connection.,0.0,0.45454545454545453,Amazon Kindle,BOOKS_AND_REFERENCE,2018-07-27,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
Amazon Kindle,BOOKS_AND_REFERENCE,4.2,814080,Varies with device,100000000,Free,0.0,Teen,Books & Reference,2018-07-27,Varies with device,Varies with device,,2018.0,7.0,,Amazon Kindle,13,amazon kindle,True,0.0,Amazon Kindle,,,,,nan,0.0,0.0,Amazon Kindle,BOOKS_AND_REFERENCE,2018-07-27,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
Amazon Kindle,BOOKS_AND_REFERENCE,4.2,814080,Varies with device,100000000,Free,0.0,Teen,Books & Reference,2018-07-27,Varies with device,Varies with device,,2018.0,7.0,,Amazon Kindle,13,amazon kindle,True,0.0,Amazon Kindle,"Good, easy accidentally spend money. You cannot lose your page lots books.",Positive,0.5666666666666667,0.7166666666666668,"Good, easy accidentally spend money. You cannot lose your page lots books.",0.6866,0.7166666666666668,Amazon Kindle,BOOKS_AND_REFERENCE,2018-07-27,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
Amazon Kindle,BOOKS_AND_REFERENCE,4.2,814080,Varies with device,100000000,Free,0.0,Teen,Books & Reference,2018-07-27,Varies with device,Varies with device,,2018.0,7.0,,Amazon Kindle,13,amazon kindle,True,0.0,Amazon Kindle,Previous versions ads. I find ads appearing version highly irritating. Absolutely hate it!!!!,Negative,-0.5222222222222223,0.6222222222222222,Previous versions ads. I find ads appearing version highly irritating. Absolutely hate it!!!!,-0.8663,0.6222222222222222,Amazon Kindle,BOOKS_AND_REFERENCE,2018-07-27,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
Amazon Kindle,BOOKS_AND_REFERENCE,4.2,814080,Varies with device,100000000,Free,0.0,Teen,Books & Reference,2018-07-27,Varies with device,Varies with device,,2018.0,7.0,,Amazon Kindle,13,amazon kindle,True,0.0,Amazon Kindle,"OK, despite experience could little intuitive, mention updates seem break many features fix. The 'Minutes remaining current chapter' algorithm seems wrecked latest update example. If possible Kindle Unlimited ... Full Review",Positive,0.2375,0.6214285714285713,"OK, despite experience could little intuitive, mention updates seem break many features fix. The 'Minutes remaining current chapter' algorithm seems wrecked latest update example. If possible Kindle Unlimited ... Full Review",0.4466,0.6214285714285713,Amazon Kindle,BOOKS_AND_REFERENCE,2018-07-27,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
Amazon Kindle,BOOKS_AND_REFERENCE,4.2,814080,Varies with device,100000000,Free,0.0,Teen,Books & Reference,2018-07-27,Varies with device,Varies with device,,2018.0,7.0,,Amazon Kindle,13,amazon kindle,True,0.0,Amazon Kindle,"I like reading alternitive Galaxy Tab S2 basic kindle. I mainly read S2 two small things kept mobile version (which 2 FAVORITE parts S2) 1. Time page reading. Whenever I reading, current time displays page. 2. It contains Goodreads Want Read shelf. However, phone, include whether apart Kindle Unlimited, MAJOR downfall.",Positive,0.0798611111111111,0.4597222222222222,"I like reading alternitive Galaxy Tab S2 basic kindle. I mainly read S2 two small things kept mobile version (which 2 FAVORITE parts S2) 1. Time page reading. Whenever I reading, current time displays page. 2. It contains Goodreads Want Read shelf. However, phone, include whether apart Kindle Unlimited, MAJOR downfall.",0.7603,0.4597222222222222,Amazon Kindle,BOOKS_AND_REFERENCE,2018-07-27,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
Amazon Kindle,BOOKS_AND_REFERENCE,4.2,814080,Varies with device,100000000,Free,0.0,Teen,Books & Reference,2018-07-27,Varies with device,Varies with device,,2018.0,7.0,,Amazon Kindle,13,amazon kindle,True,0.0,Amazon Kindle,"I want option remove page flip. Im already irritated marked pages removed. I dont care much time I left, random number ""location"" is. Just give page number bottom page! Why convoluted?! I want read ebooks like books!",Negative,-0.169140625,0.325,"I want option remove page flip. Im already irritated marked pages removed. I dont care much time I left, random number ""location"" is. Just give page number bottom page! Why convoluted?! I want read ebooks like books!",-0.4222,0.325,Amazon Kindle,BOOKS_AND_REFERENCE,2018-07-27,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
Amazon Kindle,BOOKS_AND_REFERENCE,4.2,814080,Varies with device,100000000,Free,0.0,Teen,Books & Reference,2018-07-27,Varies with device,Varies with device,,2018.0,7.0,,Amazon Kindle,13,amazon kindle,True,0.0,Amazon Kindle,10 20 times day freezes. Worst market. If ever opens commute I close I've already reached 18th stop station. All I want read Kindle book phone. That difficult request BUT IT IS. THE SUCKS!!!,Negative,-0.6953125,0.7666666666666666,10 20 times day freezes. Worst market. If ever opens commute I close I've already reached 18th stop station. All I want read Kindle book phone. That difficult request BUT IT IS. THE SUCKS!!!,-0.8697,0.7666666666666666,Amazon Kindle,BOOKS_AND_REFERENCE,2018-07-27,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
Amazon Kindle,BOOKS_AND_REFERENCE,4.2,814080,Varies with device,100000000,Free,0.0,Teen,Books & Reference,2018-07-27,Varies with device,Varies with device,,2018.0,7.0,,Amazon Kindle,13,amazon kindle,True,0.0,Amazon Kindle,"I used LOVE kindle app. Read s7 edge time. Now suddenly I want select kindle Unlimited book recommended list, takea kindle store. Where I still cant get book. And I 1 book unlimited. Its big loop customer atrocious. If get fixed I'll cancel",Negative,-0.0199999999999999,0.4800000000000001,"I used LOVE kindle app. Read s7 edge time. Now suddenly I want select kindle Unlimited book recommended list, takea kindle store. Where I still cant get book. And I 1 book unlimited. Its big loop customer atrocious. If get fixed I'll cancel",0.7213,0.4800000000000001,Amazon Kindle,BOOKS_AND_REFERENCE,2018-07-27,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
Amazon Kindle,BOOKS_AND_REFERENCE,4.2,814080,Varies with device,100000000,Free,0.0,Teen,Books & Reference,2018-07-27,Varies with device,Varies with device,,2018.0,7.0,,Amazon Kindle,13,amazon kindle,True,0.0,Amazon Kindle,Finally split screen!!!! Thank you!!!!Love love love new green back ground much easier read. I still really wish would let change text back ground colors choice. I trouble reading read better colors would get five stars changed!,Positive,0.1601239669421487,0.3685950413223141,Finally split screen!!!! Thank you!!!!Love love love new green back ground much easier read. I still really wish would let change text back ground colors choice. I trouble reading read better colors would get five stars changed!,0.9587,0.3685950413223141,Amazon Kindle,BOOKS_AND_REFERENCE,2018-07-27,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
Amazon Kindle,BOOKS_AND_REFERENCE,4.2,814080,Varies with device,100000000,Free,0.0,Teen,Books & Reference,2018-07-27,Varies with device,Varies with device,,2018.0,7.0,,Amazon Kindle,13,amazon kindle,True,0.0,Amazon Kindle,"I Love App! The thing I'm still hoping allow us books sd card, still able access app. I able manually move downloaded books sd card I able access thru Kindle app.",Positive,0.53125,0.61875,"I Love App! The thing I'm still hoping allow us books sd card, still able access app. I able manually move downloaded books sd card I able access thru Kindle app.",0.8478,0.61875,Amazon Kindle,BOOKS_AND_REFERENCE,2018-07-27,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
